X,Y,OBJECTID,STOPID,STOPCODE,STOPNAME,STOPDESC,LOCATIONTYPE,STOPLAT,STOPLON,PARENTSTATION,MODE
1772737.7839,5913920.7487,439129,6285-ce110cb7,6285,Cockle Bay School,,Stop,-36.90491,174.93888,,Bus
1773584.9382,5914810.3204,439130,6286-07efab72,6286,Tainui Road,,Stop,-36.89674,174.94818,,Bus
1772854.9772,5913678.6157,439131,6287-0c44683e,6287,Sandspit Road/Howick College,,Stop,-36.90707,174.94025,,Bus
1773683.6022,5914359.882,439132,6288-dffcaa1f,6288,Shelly Beach Parade,,Stop,-36.90078,174.94939,,Bus
1773232.1238,5913290.2197,439133,6289-960f4799,6289,Somerville Road,,Stop,-36.9105,174.94457,,Bus
1772753.8786,5913879.3533,439134,6290-8e2e0e91,6290,Cockle Bay School,,Stop,-36.90528,174.93907,,Bus
1773511.3836,5913391.0769,439135,6291-a5e927f2,6291,John Gill Road,,Stop,-36.90954,174.94768,,Bus
1772906.4616,5913624.2904,439136,6292-1912e66f,6292,Sandspit Road/Howick College,,Stop,-36.90755,174.94084,,Bus
1768519.7967,5909248.3047,439137,6293-5bb256b9,6293,Lady Ruby Drive,,Stop,-36.94777,174.8926,,Bus
1770251.0792,5911308.1982,439138,6294-9919bdf3,6294,Woolworths Botany,,Stop,-36.9289,174.91157,,Bus
1770413.9633,5910145.0422,439139,6295-d0a34644,6295,Carlingford Drive,,Stop,-36.93935,174.91366,,Bus
1769895.8175,5911233.1795,439140,6296-473fe125,6296,The Hub,,Stop,-36.92964,174.9076,,Bus
1770010.7888,5908477.1181,439141,6299-5fbb4005,6299,Cyril French Park,,Stop,-36.95445,174.90951,,Bus
1770557.8871,5916517.6297,439142,6300-ba1b6999,6300,Macleans Road/Macleans College,,Stop,-36.88191,174.91384,,Bus
1761684.7956,5909265.882,439143,6302-a3fa9689,6302,Harania Creek,,Stop,-36.94881,174.81587,,Bus
1769778.1096,5909892.511,439144,6303-808982d8,6303,Kellaway Drive,,Stop,-36.94174,174.90658,,Bus
1769237.6063,5905310.3838,439145,6304-b491a052,6304,Alta Terrace,,Stop,-36.98312,174.90154,,Bus
1770555.8856,5911266.5624,439146,6305-68d4f5f2,6305,Harvey Norman Botany,,Stop,-36.92922,174.915,,Bus
1768834.2074,5905040.9462,439147,6306-5444647c,6306,Hollyford Drive,,Stop,-36.98562,174.89707,,Bus
1768844.4621,5905913.154,439148,6307-b8fdceb7,6307,Dawson Road Shopping Centre,,Stop,-36.97776,174.89699,,Bus
1769121.4419,5905156.2013,439149,6308-787111d1,6308,Boundary Road,,Stop,-36.98453,174.90027,,Bus
1769040.09,5905764.9622,439150,6309-d4ee3b3a,6309,Jehovah Witness Church,,Stop,-36.97906,174.89922,,Bus
1768689.2114,5905226.9742,439151,6310-1e66e400,6310,Hollyford Drive/Te Iririrangi Drive,,Stop,-36.98397,174.8954,,Bus
1769234.7766,5905614.5644,439152,6311-c0942cf4,6311,Chapel Downs Primary/Dawson Road,,Stop,-36.98038,174.90144,,Bus
1767945.3737,5906154.1146,439153,6312-82abb3c9,6312,South Auckland Bible Church,,Stop,-36.97575,174.88684,,Bus
1769221.075,5905285.1853,439154,6313-c7a93ff1,6313,Alta Terrace,,Stop,-36.98335,174.90136,,Bus
1768179.3584,5906142.8154,439155,6314-f68844b8,6314,Ravenna Way,,Stop,-36.97581,174.88947,,Bus
1768903.8536,5905050.6575,439156,6315-f9257b12,6315,Hollyford Drive,,Stop,-36.98552,174.89785,,Bus
1768527.1753,5906123.6974,439157,6316-e031d244,6316,Bible Baptist Church,,Stop,-36.97592,174.89338,,Bus
1767693.6455,5905943.7724,439158,6318-c54a147b,6318,Awatere Street,,Stop,-36.97769,174.88406,,Bus
1768712.7135,5905199.8677,439159,6319-f2cf4978,6319,Hollyford Drive/Te Iririrangi Drive,,Stop,-36.98421,174.89567,,Bus
1767831.9439,5906497.11,439160,6320-fb5d5c25,6320,Rapson Road,,Stop,-36.97268,174.88549,,Bus
1767963.9135,5906145.9776,439161,6321-afbc2df9,6321,South Auckland Bible Church,,Stop,-36.97582,174.88705,,Bus
1767960.8713,5907026.213,439162,6322-afdc13de,6322,Preston Road/Ferguson Road,,Stop,-36.96789,174.88682,,Bus
1768251.2646,5906131.3989,439163,6323-b3ffca44,6323,Ravenna Way,,Stop,-36.9759,174.89028,,Bus
1768059.5077,5907419.3935,439164,6324-3c18b5e7,6324,Fisher Crescent,,Stop,-36.96433,174.88784,,Bus
1768514.6025,5906118.3977,439165,6325-fdb312ce,6325,Bible Baptist Church,,Stop,-36.97597,174.89324,,Bus
1768121.459,5907669.0096,439166,6326-8e2ae2fd,6326,Preston Road/East Tamaki Road,,Stop,-36.96207,174.88848,,Bus
1767697.6353,5905920.3849,439167,6327-5a929c7a,6327,Awatere Street,,Stop,-36.9779,174.88411,,Bus
1760823.7847,5909145.7319,439168,6328-3f7db020,6328,Dewhurst Place,,Stop,-36.95004,174.80623,,Bus
1767845.7364,5906519.0355,439169,6329-51dfc4ae,6329,Rapson Road,,Stop,-36.97248,174.88564,,Bus
1767239.3909,5907654.2636,439170,6330-9fac652d,6330,Otara Creek Reserve,,Stop,-36.96236,174.87858,,Bus
1767911.4575,5906779.6775,439171,6331-eca8f6ba,6331,Kudu Road,,Stop,-36.97012,174.88632,,Bus
1767487.3417,5907671.5684,439172,6332-914f11d2,6332,Church of the Nazarene,,Stop,-36.96216,174.88136,,Bus
1768048.0871,5907337.4851,439173,6333-660b4491,6333,Fisher Crescent,,Stop,-36.96507,174.88773,,Bus
1767640.8091,5907910.4998,439174,6334-006f6402,6334,Hills Court Village,,Stop,-36.95998,174.88303,,Bus
1768128.3617,5907657.7735,439175,6335-f8c4ec9f,6335,Preston Road/East Tamaki Road,,Stop,-36.96217,174.88856,,Bus
1767652.9412,5908434.1449,439176,6336-5d075b29,6336,Mayfield Park,,Stop,-36.95526,174.88305,,Bus
1767117.0217,5907636.6975,439177,6337-b20b88fd,6337,Otamariki Park,,Stop,-36.96254,174.87721,,Bus
1767521.8018,5907657.5686,439178,6339-209ede24,6339,Church of the Nazarene,,Stop,-36.96228,174.88175,,Bus
1767989.6484,5908613.9508,439179,6340-8246851a,6340,Mayfield Shops,,Stop,-36.95358,174.88679,,Bus
1767768.9173,5908668.266,439180,6342-eec60d8d,6342,Tyrone Street,,Stop,-36.95313,174.8843,,Bus
1767656.1556,5907875.7888,439181,6343-6f8fac24,6343,Hills Court Village,,Stop,-36.96029,174.88321,,Bus
1768833.288,5905933.3555,439182,6344-8bba0f4f,6344,Dawson Road Shopping Centre,,Stop,-36.97758,174.89686,,Bus
1767602.9478,5908203.1586,439183,6345-6c4dac30,6345,Williams Crescent,,Stop,-36.95735,174.88254,,Bus
1767663.1086,5908452.8127,439184,6347-cb1e748d,6347,Mayfield Park,,Stop,-36.95509,174.88316,,Bus
1767935.6832,5908632.7782,439185,6351-17b847d2,6351,Mayfield Shops,,Stop,-36.95342,174.88618,,Bus
1768260.7716,5908181.2542,439186,6353-a1249ae8,6353,Birmingham Road,,Stop,-36.95743,174.88993,,Bus
1768659.2065,5909942.5708,439187,6354-46244a5c,6354,Crooks Road,,Stop,-36.94149,174.89401,,Bus
1769805.3529,5916026.5619,439188,6355-7c76f6c0,6355,Jillteresa Crescent,,Stop,-36.88647,174.90551,,Bus
1767554.341,5909665.8883,439189,6357-b54b8855,6357,Lorien Place,,Stop,-36.94418,174.88167,,Bus
1770751.6875,5909837.4591,439190,6360-64e2d1ee,6360,Delmont Close,,Stop,-36.94206,174.91752,,Bus
1768340.3204,5904518.0038,439191,6362-1a88136d,6362,Sikkim Crescent,,Stop,-36.99042,174.89164,,Bus
1768292.5518,5904623.287,439192,6364-d8e657ee,6364,Derrimore Heights,,Stop,-36.98948,174.89108,,Bus
1768174.0021,5904840.9687,439193,6366-2968b43f,6366,Courant Place,,Stop,-36.98754,174.8897,,Bus
1768681.5508,5909990.9636,439194,6367-da43ac30,6367,Crooks Road,,Stop,-36.94105,174.89425,,Bus
1768440.9429,5904473.826,439195,6368-126c135c,6368,Birchlea Rise,,Stop,-36.9908,174.89278,,Bus
1768828.5641,5910618.4805,439196,6369-0158cab3,6369,Harris Road/Neales Road,,Stop,-36.93537,174.89576,,Bus
1766464.3524,5907782.725,439197,6370-3940f62e,6370,St John the Evangelist School,,Stop,-36.96134,174.86985,,Bus
1766615.1247,5908384.6696,439198,6372-5ec9bc11,6372,Nga Kete Wananga Marae MIT,,Stop,-36.95589,174.87141,,Bus
1770831.0574,5910151.0861,439199,6373-b705922e,6373,Moyrus Crescent,,Stop,-36.93922,174.91834,,Bus
1766686.8142,5908678.4993,439200,6374-f481f4a4,6374,Clyde Road,,Stop,-36.95323,174.87215,,Bus
1770747.3909,5909845.3151,439201,6375-ff71e2db,6375,Delmont Close,,Stop,-36.94199,174.91747,,Bus
1766930.2939,5908874.6068,439202,6376-c18cf9f9,6376,Sir Edmund Hillary Collegiate,,Stop,-36.95142,174.87484,,Bus
1769778.7138,5914514.2621,439203,6377-d7ce1d35,6377,Aviemore Drive/Highland Park Drive,,Stop,-36.9001,174.90555,,Bus
1766206.8627,5908414.8778,439204,6378-3654106e,6378,Lappington Road,,Stop,-36.95569,174.86682,,Bus
1768298.9142,5904629.8202,439205,6379-a4062eae,6379,Derrimore Heights,,Stop,-36.98942,174.89115,,Bus
1766396.3356,5908674.213,439206,6380-6bbe21e5,6380,Gilbert Road Shops,,Stop,-36.95332,174.86889,,Bus
1768176.9235,5904808.7226,439207,6381-7b3aabe8,6381,Courant Place,,Stop,-36.98783,174.88974,,Bus
1766499.2415,5908788.735,439208,6382-65ecf9e5,6382,Gaye Crescent,,Stop,-36.95227,174.87002,,Bus
1768630.4628,5904512.2331,439209,6383-a52c1139,6383,Ancona Lane,,Stop,-36.99042,174.8949,,Bus
1765068.6827,5908241.7607,439210,6384-67dc264e,6384,Bairds Road,,Stop,-36.95745,174.85408,,Bus
1766482.9652,5907823.4266,439211,6385-89baf568,6385,St John the Evangelist School,,Stop,-36.96097,174.87005,,Bus
1765494.6828,5908162.4248,439212,6386-f99d540c,6386,Wymondley Shops,,Stop,-36.95809,174.85888,,Bus
1766629.2219,5908422.1299,439213,6387-7ec632e6,6387,Nga Kete Wananga Marae MIT,,Stop,-36.95555,174.87156,,Bus
1766011.4074,5908258.878,439214,6388-e5f916f6,6388,Ashton Avenue,,Stop,-36.95713,174.86466,,Bus
1766701.759,5908713.723,439215,6389-f4f254d2,6389,Clyde Road,,Stop,-36.95291,174.87231,,Bus
1766903.24,5907499.9479,439216,6392-2cf36493,6392,Otamariki Park/Bairds Road,,Stop,-36.96381,174.87484,,Bus
1766998.6724,5907280.5241,439217,6394-510e8537,6394,Yendarra School,,Stop,-36.96577,174.87596,,Bus
1766214.9851,5908420.2682,439218,6395-e949bdce,6395,Lappington Road,,Stop,-36.95564,174.86691,,Bus
1767303.6484,5906983.7115,439219,6396-e1703853,6396,Everitt Shops,,Stop,-36.96839,174.87945,,Bus
1766393.3596,5908658.7326,439220,6397-a9f34b8d,6397,Gilbert Road Shops,,Stop,-36.95346,174.86886,,Bus
1767444.4495,5906672.3722,439221,6398-71099b1b,6398,Guthrey Place,,Stop,-36.97117,174.8811,,Bus
1766556.3418,5908838.6703,439222,6399-545bfb99,6399,Gaye Crescent,,Stop,-36.95181,174.87065,,Bus
1767724.1644,5906406.0092,439223,6400-4af718a8,6400,Preston Road,,Stop,-36.97352,174.8843,,Bus
1765097.9191,5908187.9161,439224,6401-9b98ec88,6401,Bairds Road,,Stop,-36.95793,174.85442,,Bus
1763220.95,5908175.4101,439225,6402-626c4660,6402,Rosella Road,,Stop,-36.95837,174.83335,,Bus
1765498.0712,5908153.4794,439226,6403-505b8632,6403,Wymondley Shops,,Stop,-36.95817,174.85892,,Bus
1763035.2932,5907877.09,439227,6404-71882752,6404,Massey Road/Vine Street,,Stop,-36.96109,174.83133,,Bus
1766107.8517,5908225.9121,439228,6405-57c2399c,6405,Gilbert Road,,Stop,-36.95741,174.86575,,Bus
1762724.1287,5907489.0548,439229,6406-fc6c876e,6406,Ferguson Street,,Stop,-36.96464,174.82792,,Bus
1766896.7945,5907534.4823,439230,6409-caae7380,6409,Otamariki Park/Bairds Road,,Stop,-36.9635,174.87476,,Bus
1762198.8397,5906986.3505,439231,6410-65ec447a,6410,Walter Street,,Stop,-36.96926,174.82213,,Bus
1767003.6863,5907263.7765,439232,6411-496fa4c0,6411,Yendarra School,,Stop,-36.96592,174.87602,,Bus
1761936.6422,5906733.8687,439233,6412-8d2dedcf,6412,George Street,,Stop,-36.97158,174.81924,,Bus
1767312.2226,5906966.8934,439234,6413-34a5538f,6413,Everitt Shops,,Stop,-36.96854,174.87955,,Bus
1761508.7862,5906339.1426,439235,6414-b3810c5b,6414,Tidal Road,,Stop,-36.97521,174.81452,,Bus
1767445.1645,5906663.4786,439236,6415-e8d3d4e5,6415,Guthrey Place,,Stop,-36.97125,174.88111,,Bus
1763228.5989,5907693.5685,439237,6416-ebf7b6cc,6416,Dreifuss Place,,Stop,-36.96271,174.83354,,Bus
1767718.6914,5906399.4579,439238,6417-653fde00,6417,Preston Road,,Stop,-36.97358,174.88424,,Bus
1763394.9733,5907499.4621,439239,6418-e1aff9b5,6418,Earlsworth Road/Gray Avenue,,Stop,-36.96443,174.83545,,Bus
1763209.4178,5908177.8518,439240,6419-709c7548,6419,Rosella Road,,Stop,-36.95835,174.83322,,Bus
1763301.434,5907128.3389,439241,6420-d2d2b217,6420,Greame Avenue,,Stop,-36.96779,174.83448,,Bus
1762969.3976,5907785.1256,439242,6421-92fdc20a,6421,Siasi 'o Tonga Selusalema,,Stop,-36.96193,174.83061,,Bus
1763292.6645,5906626.8342,439243,6422-9c8a8770,6422,Graeme Avenue Shops,,Stop,-36.97231,174.83449,,Bus
1762775.1995,5907551.3385,439244,6423-7ba180de,6423,Ferguson Street,,Stop,-36.96407,174.82848,,Bus
1763326.0035,5906878.1387,439245,6424-98851ad3,6424,Landon Avenue,,Stop,-36.97004,174.83481,,Bus
1769340.4564,5901682.1343,439246,6425-7660a2cc,6425,Nathan Homestead,,Stop,-37.01579,174.90351,,Bus
1763432.1463,5906470.9802,439247,6426-cb8285e1,6426,Franklin Avenue,,Stop,-36.97369,174.83609,,Bus
1769102.5303,5901935.5198,439248,6427-a44cd3da,6427,Walpole Avenue,,Stop,-37.01355,174.90078,,Bus
1763188.7167,5906593.3192,439249,6428-e809106f,6428,Graeme Avenue Shops,,Stop,-36.97263,174.83333,,Bus
1761974.0951,5906783.0982,439250,6429-2aab28bf,6429,George Street,,Stop,-36.97113,174.81965,,Bus
1762872.9645,5906752.5574,439251,6430-80a2f372,6430,Buckland Road/Raglan Street,,Stop,-36.97125,174.82975,,Bus
1761569.6545,5906402.356,439252,6431-7c10213f,6431,Tidal Road,,Stop,-36.97463,174.81519,,Bus
1763178.1771,5907757.803,439253,6433-a630a37f,6433,Dreifuss Place,,Stop,-36.96214,174.83296,,Bus
1770391.169,5908034.387,439254,6434-fb8df956,6434,Stancombe Road/Barry Curtis Park,,Stop,-36.95837,174.91388,,Bus
1763378.6913,5907486.4571,439255,6435-6ca4766d,6435,Earlsworth Road/Gray Avenue,,Stop,-36.96455,174.83527,,Bus
1762475.4734,5906318.4479,439256,6436-1736f248,6436,Aorere Park,,Stop,-36.97523,174.82538,,Bus
1763292.4886,5907126.2914,439257,6437-8b71ea7e,6437,Greame Avenue,,Stop,-36.96781,174.83438,,Bus
1761932.7424,5906622.9544,439258,6438-a13a0f1f,6438,Henwood Road/Massey Road,,Stop,-36.97258,174.81922,,Bus
1763280.3866,5906590.4441,439259,6439-47997e5e,6439,Graeme Avenue Shops,,Stop,-36.97264,174.83436,,Bus
1762086.3211,5906457.9754,439260,6440-90693f77,6440,Winthrop Way,,Stop,-36.97404,174.82098,,Bus
1763334.1225,5906883.5318,439261,6441-f315cc3e,6441,Landon Avenue,,Stop,-36.96999,174.8349,,Bus
1762314.8763,5906209.4257,439262,6442-f4bbf122,6442,Haddon Street,,Stop,-36.97624,174.8236,,Bus
1763465.8881,5906465.8899,439263,6443-1dbcb764,6443,Franklin Avenue,,Stop,-36.97373,174.83647,,Bus
1769048.1455,5905767.0214,439264,6444-f211775a,6444,Dissmeyer Drive,,Stop,-36.97904,174.89931,,Bus
1763203.0668,5906598.5924,439265,6445-c3888886,6445,Graeme Avenue Shops,,Stop,-36.97258,174.83349,,Bus
1763108.4475,5906124.2678,439266,6446-7f2a1a42,6446,Walden Place,,Stop,-36.97687,174.83253,,Bus
1762878.4976,5906762.4401,439267,6447-ad63c228,6447,Raglan Street,,Stop,-36.97116,174.82981,,Bus
1763181.2697,5905975.2496,439268,6448-66acd6b6,6448,Claude Avenue,,Stop,-36.9782,174.83338,,Bus
1763775.8136,5905084.7381,439269,6450-7117f975,6450,Daphne Road,,Stop,-36.98612,174.84025,,Bus
1762595.6795,5906457.0993,439270,6451-a837b1ac,6451,Haddon Street/Raglan Street,,Stop,-36.97396,174.8267,,Bus
1763683.7819,5905298.508,439271,6452-2ae6c308,6452,Hillcrest Road,,Stop,-36.98421,174.83917,,Bus
1761943.4037,5906621.6409,439272,6453-277c5f8f,6453,Henwood Road/Massey Road,,Stop,-36.97259,174.81934,,Bus
1763499.937,5905507.3892,439273,6454-ed028a3d,6454,Caringbah Drive,,Stop,-36.98236,174.83706,,Bus
1762105.6719,5906445.3965,439274,6455-f79b6850,6455,Winthrop Way,,Stop,-36.97415,174.8212,,Bus
1762327.2749,5906205.8586,439275,6457-e52dcb84,6457,Haddon Street,,Stop,-36.97627,174.82374,,Bus
1763000.6011,5906211.8046,439276,6461-cb16d42f,6461,Cramond Drive,,Stop,-36.9761,174.8313,,Bus
1764617.8766,5905622.264,439277,6462-906ff12a,6462,Hill Road,,Stop,-36.98113,174.84959,,Bus
1772013.7109,5915228.5234,439278,6463-2f7d1c08,6463,Wellington Street,,Stop,-36.89326,174.93046,,Bus
1764483.8924,5905142.0556,439279,6464-d00866db,6464,P.I.C. Manukau,,Stop,-36.98548,174.84819,,Bus
1763768.5322,5905122.6156,439280,6465-4406f7d2,6465,Daphne Road,,Stop,-36.98578,174.84016,,Bus
1763641.8825,5905388.1095,439281,6467-dd2278fc,6467,Hillcrest Road,,Stop,-36.98341,174.83868,,Bus
1765950.4514,5907237.8398,439282,6468-c8e8e1d6,6468,East Tamaki Road/Wintere Road,,Stop,-36.96634,174.8642,,Bus
1763465.1252,5905549.1272,439283,6469-80376d88,6469,Caringbah Drive,,Stop,-36.98199,174.83666,,Bus
1769220.9556,5905635.9293,439284,6476-630c603a,6476,Chapel Downs Primary/Dawson Road,,Stop,-36.98019,174.90128,,Bus
1764608.0207,5905619.1258,439285,6477-5d7f32c2,6477,Hill Road,,Stop,-36.98116,174.84948,,Bus
1769827.3603,5905324.113,439286,6479-ebb41753,6479,Genesis Place,,Stop,-36.98289,174.90816,,Bus
1764709.6572,5905854.6715,439287,6480-03e9bdd7,6480,Stop A Papatoetoe Station,,Stop,-36.97902,174.85057,51309-5717ad11,Bus
1765987.04,5907241.5632,439288,6481-60f522d4,6481,East Tamaki Road/Wintere Road,,Stop,-36.9663,174.86461,,Bus
1764738.4748,5905962.8824,439289,6482-34cac985,6482,Coronation Road/Shirley Road,,Stop,-36.97804,174.85087,,Bus
1764608.2533,5906548.1142,439290,6488-d7a892b0,6488,Woolfield Road,,Stop,-36.97279,174.84928,,Bus
1764419.0029,5906708.2837,439291,6490-118f1310,6490,Barrie Avenue,,Stop,-36.97138,174.84712,,Bus
1764740.4982,5905929.5458,439292,6491-80395485,6491,Coronation Road/Shirley Road,,Stop,-36.97834,174.8509,,Bus
1764056.5924,5907124.8591,439293,6492-227bb41c,6492,Middlemore Crescent,,Stop,-36.96769,174.84296,,Bus
1763437.5534,5908230.0633,439294,6496-d9c6583e,6496,Kings College,,Stop,-36.95784,174.83577,,Bus
1764616.3083,5906550.1776,439295,6497-3cc35f0f,6497,Woolfield Road,,Stop,-36.97277,174.84937,,Bus
1762985.5724,5907977.9362,439296,6498-3b72f3d9,6498,Vine Street/Massey Road,,Stop,-36.96019,174.83075,,Bus
1764471.7274,5906671.744,439297,6499-3617663e,6499,Barrie Avenue,,Stop,-36.9717,174.84772,,Bus
1762804.3709,5908050.2299,439298,6500-269612bc,6500,Driver Road,,Stop,-36.95957,174.8287,,Bus
1764071.5767,5907116.7999,439299,6501-d96c83bd,6501,Middlemore Crescent,,Stop,-36.96776,174.84313,,Bus
1762453.6403,5908200.1312,439300,6502-3f06fb96,6502,Sutton Park,,Stop,-36.95828,174.82473,,Bus
1761718.7283,5906794.6329,439301,6503-8f7b1c19,6503,Jacueline Place,,Stop,-36.97107,174.81678,,Bus
1762426.0062,5908431.5173,439302,6504-0b49a386,6504,Macky Avenue,,Stop,-36.9562,174.82437,,Bus
1763486.0245,5908156.9859,439303,6505-3ece98e3,6505,Kings College,,Stop,-36.95849,174.83633,,Bus
1762202.9854,5908600.0484,439304,6506-f850c793,6506,Blake Road,,Stop,-36.95472,174.82183,,Bus
1762489.0001,5908186.1352,439305,6507-b1ea3173,6507,Sutton Park,,Stop,-36.9584,174.82513,,Bus
1761991.877,5908086.8759,439306,6508-b280ce2a,6508,Fleming Street,,Stop,-36.95938,174.81957,,Bus
1762430.5219,5908434.7605,439307,6509-52eb8f84,6509,Macky Avenue,,Stop,-36.95617,174.82442,,Bus
1761915.3031,5908274.799,439308,6510-c445e3ff,6510,Tennessee Avenue,,Stop,-36.9577,174.81867,,Bus
1762201.2894,5908604.5204,439309,6511-9b6efcd4,6511,Blake Road,,Stop,-36.95468,174.82181,,Bus
1762087.0406,5908452.4301,439310,6512-8cbfeb86,6512,Tennessee Avenue/Vine Street,,Stop,-36.95607,174.82056,,Bus
1762020.5805,5908097.4265,439311,6513-52b6002b,6513,Fleming Street,,Stop,-36.95928,174.81989,,Bus
1764518.0632,5905984.9224,439312,6514-e7e6c960,6514,Station Road/Papatoetoe Station,,Stop,-36.97788,174.84839,,Bus
1761925.1608,5908277.9404,439313,6515-ad5156a9,6515,Tennessee Avenue,,Stop,-36.95767,174.81878,,Bus
1764276.2748,5906190.5054,439314,6516-0fdc082a,6516,Spring Street,,Stop,-36.97607,174.84563,,Bus
1762086.9134,5908445.7732,439315,6517-8ced365b,6517,Tennessee Avenue/Vine Street,,Stop,-36.95613,174.82056,,Bus
1763992.454,5906433.5209,439316,6518-e8e92fd2,6518,Ashlynne Avenue,,Stop,-36.97393,174.84239,,Bus
1764542.8366,5905976.6721,439317,6519-da2e3bf0,6519,Station Road/Papatoetoe Station,,Stop,-36.97795,174.84867,,Bus
1764943.5083,5905791.2981,439318,6520-bdd68526,6520,Papatoetoe Town Hall,,Stop,-36.97955,174.85321,,Bus
1764287.9115,5906193.6096,439319,6521-17391e07,6521,Spring Street,,Stop,-36.97604,174.84576,,Bus
1765299.4705,5905825.4292,439320,6522-44548742,6522,Landscape Road,,Stop,-36.97918,174.8572,,Bus
1763975.1868,5906461.6025,439321,6523-182b9879,6523,Ashlynne Avenue,,Stop,-36.97368,174.84219,,Bus
1765521.9589,5905864.3734,439322,6524-c4bfc46c,6524,Youthline Manukau,,Stop,-36.97879,174.85969,,Bus
1764904.062,5905777.6369,439323,6525-aab062c7,6525,Papatoetoe Town Hall,,Stop,-36.97968,174.85277,,Bus
1765281.4298,5905813.5721,439324,6527-e45dd32c,6527,Landscape Road,,Stop,-36.97929,174.857,,Bus
1765818.8747,5905702.0709,439325,6528-9a3d2164,6528,Carruth Road/Fairview Road,,Stop,-36.9802,174.86306,,Bus
1765452.0299,5905840.2108,439326,6529-d1a0c6b1,6529,Youthline Manukau,,Stop,-36.97902,174.85891,,Bus
1766033.9766,5905545.8004,439327,6530-4ffcdf00,6530,Elizabeth Avenue,,Stop,-36.98157,174.86551,,Bus
1762708.152,5908095.3622,439328,6531-3bbcc1e4,6531,Driver Road,,Stop,-36.95918,174.82761,,Bus
1766192.8447,5905428.3644,439329,6532-517b17cd,6532,Carruth Road Shops,,Stop,-36.9826,174.86732,,Bus
1761419.1999,5907901.3459,439330,6533-239639a1,6533,Garus Avenue,,Stop,-36.96115,174.81318,,Bus
1765772.1323,5905725.1837,439331,6535-85d5fa65,6535,Carruth Road/Fairview Road,,Stop,-36.98,174.86253,,Bus
1769108.092,5901590.2149,439332,6536-e1960bbe,6536,Hill Road,,Stop,-37.01666,174.90092,,Bus
1765978.4432,5905574.6362,439333,6537-688f1d4b,6537,Elizabeth Avenue,,Stop,-36.98132,174.86488,,Bus
1766281.3074,5905353.3741,439334,6539-cfb24c33,6539,Carruth Road Shops,,Stop,-36.98326,174.86833,,Bus
1766520.7829,5905078.96,439335,6541-18323bb0,6541,Manukau City Baptist Church,,Stop,-36.98569,174.87108,,Bus
1765743.35,5904709.0622,439336,6546-4c0ffbdd,6546,Brett Avenue,,Stop,-36.98916,174.86243,,Bus
1765729.2616,5904717.1073,439337,6547-219888e2,6547,Brett Avenue,,Stop,-36.98909,174.86227,,Bus
1769263.7192,5901672.5699,439338,6548-1f8f043b,6548,Nathan Homestead,,Stop,-37.01589,174.90265,,Bus
1765061.7483,5905735.7201,439339,6549-75c766b7,6549,Papatoetoe Library,,Stop,-36.98003,174.85455,,Bus
1765116.8937,5905458.2777,439340,6550-8b472669,6550,Wallace Road/Fairview Road,,Stop,-36.98252,174.85523,,Bus
1765103.7368,5905468.5233,439341,6551-6398045f,6551,Wallace Road/Fairview Road,,Stop,-36.98243,174.85508,,Bus
1765218.8374,5905206.5601,439342,6552-c267e75c,6552,Grande Vue Road,,Stop,-36.98477,174.85643,,Bus
1765199.8184,5905235.7887,439343,6553-e791b45b,6553,Grande Vue Road,,Stop,-36.98451,174.85621,,Bus
1765354.8389,5904875.3722,439344,6554-4ef37196,6554,Wallace Road/Puhinui Road,,Stop,-36.98773,174.85803,,Bus
1765345.8952,5904873.3269,439345,6555-c508a025,6555,Wallace Road/Puhinui Road,,Stop,-36.98775,174.85793,,Bus
1769629.57,5901141.3477,439346,6556-8e8a8355,6556,Scotts Road,,Stop,-37.02061,174.90688,,Bus
1766132.7189,5905132.0848,439347,6557-1637cf88,6557,Puhinui School,,Stop,-36.98528,174.86671,,Bus
1766058.0391,5905092.4817,439348,6558-ffb458f8,6558,Puhinui School,,Stop,-36.98565,174.86588,,Bus
1765500.9562,5904880.2885,439349,6561-a7453de6,6561,Ranfurly Road,,Stop,-36.98766,174.85967,,Bus
1765514.09,5904868.9328,439350,6562-09616d6c,6562,Ranfurly Road,,Stop,-36.98776,174.85982,,Bus
1767351.5282,5905619.7763,439351,6563-87503f3a,6563,Meadowcourt Drive,,Stop,-36.98067,174.88029,,Bus
